companyid,isin,companyname,hocountryname,sector,directorid,directorname,rolename,datestartrole,dateendrole_clean,annualreportdate,annualreportyear,currency,totalcompensation,fx_rate_avg_to_eur,totalcompensation_eur,log_totalcompensation_eur,ceo_turnover,turnover_year,turnover_year_event,num_ceo_turnovers,ceo_turnover_dummy,first_turnover_year,treated_firm,event_time,post_turnover,event_window_3yr,event_window_5yr,gvkey,datadate,curcd,at,sale,ebit,dltt,nicon,emp,cshoi,at_eur,sale_eur,ebit_eur,dltt_eur,nicon_eur,close_eur,market_cap_eur,roa,ebit_margin,leverage,log_assets_eur_nominal,log_market_cap_eur_nominal,age,gender,econiso,cpi_proxy_econiso,annual_avg_cpi,annual_avg_cpi_2015,annual_avg_cpi_index_2015,real_totalcompensation_eur_2015,real_at_eur_2015,real_sale_eur_2015,real_ebit_eur_2015,real_dltt_eur_2015,real_nicon_eur_2015,real_market_cap_eur_2015,log_real_totalcompensation_eur_2015,log_real_assets_eur_2015,log_real_market_cap_eur_2015,w_real_totalcompensation_eur_2015,log_w_real_pay,median_exec_pay_eur,n_exec_in_ratio,pay_ratio,w_pay_ratio,log_pay_dispersion,year,log_assets
422.0,CH0012221716,ABB LTD,Switzerland,Engineering & Machinery,32461.0,Joe Hogan,CEO,2008-09-01,2013-09-15,2011-12-01,2011,USD,5719.0,0.7190779011082388,4112.406516438017,8.321763663250037,0,2008,,0,0,2002.0,1,9.0,1,0,0,210418,2011-12-31,USD,39648.0,37990.0,4691.0,3231.0,3159.0,133.6,2290.411,28510.00062313945,27317.76946310199,3373.194434098748,2323.3406984807193,2271.5670896009265,14.569235217181799,33369.536603020584,0.07967615012106538,0.12347986312187417,0.08149213075060532,10.25801020376359,10.415398685014914,67,M,CHE,CHE,100.68760000000002,98.6186,102.09798151667131,4027.901879496524,27924.156971197448,26756.424620051224,3303.879649714669,2275.599050997249,2224.889322841322,32683.835769634446,8.301000893933145,10.237247434446697,10.394635915698021,4027.901879496524,8.301000893933145,1250.4764700272272,9.0,3.288671650373778,3.288671650373778,1.190483729561033,2011,10.237247434446697
422.0,CH0012221716,ABB LTD,Switzerland,Engineering & Machinery,32461.0,Joe Hogan,CEO,2008-09-01,2013-09-15,2012-12-01,2012,USD,5831.0,0.7783240202715772,4538.407362203567,8.420331428213485,0,2008,,0,0,2002.0,1,10.0,1,0,0,210418,2012-12-31,USD,49070.0,39336.0,4158.0,7534.0,2700.0,146.1,2295.949,38192.35967472629,30616.15366140276,3236.271276289218,5863.893168726063,2101.4748547332583,15.538451196558215,35675.491486286635,0.05502343590788669,0.10570469798657718,0.15353576523334012,10.550390766075278,10.482219219020612,67,M,CHE,CHE,99.9903,98.6186,101.3909140872006,4476.147989257044,37668.424255332386,30196.151141384853,3191.875036757124,5783.450343176568,2072.646127764366,35186.08329697487,8.406518131721947,10.53657746958374,10.468405922529074,4476.147989257044,8.406518131721947,1424.3329570969863,11.0,3.1863387978142077,3.1863387978142077,1.1588725453866895,2012,10.53657746958374
422.0,CH0012221716,ABB LTD,Switzerland,Engineering & Machinery,486454.0,Doctor Ulrich Spiesshofer,President/CEO,2013-09-15,2019-04-17,2013-12-01,2013,USD,2742.0,0.7532858430351198,2065.5097816022985,7.633132342532359,1,2013,2013.0,1,1,2002.0,1,11.0,1,0,0,210418,2013-12-31,USD,48064.0,41848.0,4433.0,7570.0,2824.0,147.7,2300.649,36205.930759639996,31523.505959333692,3339.3161421746863,5702.373831775857,2127.279220731178,19.160904461193727,44082.51568774089,0.05875499334221038,0.10593098833874975,0.15749833555259654,10.496978217533906,10.693818513154321,62,M,CHE,CHE,99.77299999999998,98.6186,101.17057025753759,2041.611287100964,35787.01856426722,31158.770657403773,3300.679371159218,5636.395858261962,2102.6660374810804,43572.46932139,7.621494621691695,10.485340496693242,10.682180792313657,2041.611287100964,7.621494621691695,1295.6516500204061,11.0,1.5941860465116278,1.5941860465116278,0.46636329031476087,2013,10.485340496693242
422.0,CH0012221716,ABB LTD,Switzerland,Engineering & Machinery,486454.0,Doctor Ulrich Spiesshofer,President/CEO,2013-09-15,2019-04-17,2014-12-01,2014,USD,3701.0,0.7540151071890304,2790.6099117066015,7.934015457270978,0,2013,,0,0,2002.0,1,12.0,1,0,0,210418,2014-12-31,USD,44878.0,39830.0,4178.0,7338.0,2570.0,140.4,2258.9,33838.689980429306,30032.421719339083,3150.275117835769,5532.962856553106,1937.8188254758081,17.581187709785695,39714.144917634905,0.05726636659387673,0.10489580718051719,0.1635099603369134,10.42936010080857,10.589462698371767,62,M,CHE,CHE,99.7598,98.6186,101.1571853585429,2758.6867920608165,33451.593043530214,29688.866503048455,3114.2376161118864,5469.668651754195,1915.6511903799783,39259.83584544346,7.922510045504503,10.417854689042096,10.577957286605294,2758.6867920608165,7.922510045504503,1166.8383783750246,8.0,2.3915993537964457,2.3915993537964457,0.8719623278274048,2014,10.417854689042096
422.0,CH0012221716,ABB LTD,Switzerland,Engineering & Machinery,486454.0,Doctor Ulrich Spiesshofer,President/CEO,2013-09-15,2019-04-17,2015-12-01,2015,USD,4192.0,0.9015155820388506,3779.1533199068617,8.237255274081623,0,2013,,0,0,2002.0,1,13.0,1,0,0,210418,2015-12-31,USD,41356.0,35481.0,3429.0,5985.0,1930.0,135.8,2191.625,37283.078410798706,31986.674366320458,3091.2969308112188,5395.570758502521,1739.9250733349818,16.526658529970167,36220.23800074586,0.04666795628203888,0.09664327386488543,0.1447190250507786,10.526294840787328,10.497373302391681,62,M,CHE,CHE,98.6186,98.6186,100.0,3779.1533199068617,37283.078410798706,31986.67436632046,3091.2969308112188,5395.570758502521,1739.9250733349818,36220.23800074586,8.237255274081623,10.526294840787328,10.497373302391681,3779.1533199068617,8.237255274081623,1429.803713113617,8.0,2.6431273644388398,2.6431273644388398,0.9719628238060848,2015,10.526294840787328
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,15369.0,Jean-Marc Espalioux,Chairman/CEO,1997-01-07,2006-01-09,2001-12-01,2001,USD,1481.0,1.1176800012503112,1655.2840818517109,7.41172792374656,0,1997,,0,0,2006.0,1,-5.0,0,0,1,100001,2001-12-31,EUR,12100.0,7218.0,825.0,3441.0,474.0,146.748,198.893,12100.0,7218.0,825.0,3441.0,474.0,,,0.03917355371900826,0.1142975893599335,0.2843801652892562,9.400960731584833,,74,M,FRA,FRA,75.869,95.286,79.62239993283379,2078.9175951089655,15196.728571616864,9065.288167762854,1036.1405844284227,4321.648183052366,595.309863053421,,7.6396026502802306,9.628835458118504,,2078.9175951089655,7.6396026502802306,,,,,,2001,9.628835458118504
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,15369.0,Jean-Marc Espalioux,Chairman/CEO,1997-01-07,2006-01-09,2002-12-01,2002,USD,1675.0,1.060607873130165,1776.5181874930263,7.4824106532319385,0,1997,,0,0,2006.0,1,-4.0,0,0,1,100001,2002-12-31,EUR,11275.0,7139.0,646.0,3372.0,430.0,157.412,199.258,11275.0,7139.0,646.0,3372.0,430.0,,,0.03813747228381375,0.09048886398655274,0.2990687361419069,9.330343164370879,,74,M,FRA,FRA,77.3412,95.286,81.16743278131099,2188.7081143486334,13891.0393166902,8795.399528323844,795.8857116258864,4154.375572140076,529.7691269336395,,7.691066746625921,9.538999257764862,,2188.7081143486334,7.691066746625921,,,,,,2002,9.538999257764862
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,15369.0,Jean-Marc Espalioux,Chairman/CEO,1997-01-07,2006-01-09,2003-12-01,2003,USD,1906.0,0.8850899318486187,1686.9814101034674,7.430696062985234,0,1997,,0,0,2006.0,1,-3.0,0,1,1,100001,2003-12-31,EUR,10956.0,6774.0,513.0,3344.0,270.0,158.023,199.259,10956.0,6774.0,513.0,3344.0,270.0,,,0.024644030668127054,0.07573073516386182,0.30522088353413657,9.301642530382969,,74,M,FRA,FRA,79.0169,95.286,82.92603320529774,2034.3206408137878,13211.77388634583,8168.725475183156,618.623585587387,4032.5092986437076,325.5913608354668,,7.617917204702631,9.488863672100365,,2034.3206408137878,7.617917204702631,,,,,,2003,9.488863672100365
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,15369.0,Jean-Marc Espalioux,Chairman/CEO,1997-01-07,2006-01-09,2004-12-01,2004,USD,2216.0,0.8049268232023707,1783.7178402164536,7.4864551393174885,0,1997,,0,0,2006.0,1,-2.0,0,1,1,100001,2004-12-31,EUR,11510.0,7072.0,547.0,3371.0,239.0,168.619,206.711,11510.0,7072.0,547.0,3371.0,239.0,,,0.020764552562988706,0.0773472850678733,0.29287576020851436,9.350971501715929,,74,M,FRA,FRA,80.8665,95.286,84.86713683017443,2101.776855964645,13562.375767468604,8333.025319508077,644.5368848657972,3972.0911131309003,281.6166645026061,,7.650538387840107,9.515054750238548,,2101.776855964645,7.650538387840107,,,,,,2004,9.515054750238548
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,15369.0,Jean-Marc Espalioux,Chairman/CEO,1997-01-07,2006-01-09,2005-12-01,2005,USD,1941.0,0.8047837941970045,1562.0853445363857,7.353776966894474,0,1997,,0,0,2006.0,1,-1.0,0,1,1,100001,2005-12-31,EUR,13178.0,7562.0,717.0,1873.0,333.0,100.312,215.737,13178.0,7562.0,717.0,1873.0,333.0,,,0.025269388374563665,0.09481618619412854,0.14213082410077402,9.486304051473764,,74,M,FRA,FRA,82.3921,95.286,86.46821148962071,1806.5429105398948,15240.282842651177,8745.410445904401,829.2064651829485,2166.1139599548987,385.1126260891518,,7.499170303718206,9.631697388297496,,1806.5429105398948,7.499170303718206,19.71720295782661,4.0,79.22448979591836,79.22448979591836,4.3722854656183285,2005,9.631697388297496
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,28079.0,Gilles Pélisson,CEO,2006-01-09,2009-02-24,2007-12-01,2007,USD,2933.0,0.730571929573404,2142.767469438794,7.669853482558169,0,2006,,0,0,2006.0,1,1.0,1,1,1,100001,2007-12-31,EUR,10834.0,8025.0,971.0,1272.0,883.0,91.483,221.528,10834.0,8025.0,971.0,1272.0,883.0,53.46,11842.88688,0.08150267675835333,0.1209968847352025,0.11740815949787706,9.290444616217844,9.379482703042001,69,M,FRA,FRA,85.2959,95.286,89.51566861868481,2393.7345299474523,12102.909096451292,8964.910974618942,1084.72629985732,1420.9802815844605,986.419487923804,13229.959696159838,7.780609990222936,9.40120112388261,9.490239210706768,2393.7345299474523,7.780609990222936,36.528596478670195,4.0,58.660000000000004,58.660000000000004,4.071758063549305,2007,9.40120112388261
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,28079.0,Gilles Pélisson,Chairman/CEO,2009-02-24,2010-12-01,2008-12-01,2008,USD,3301.0,0.683516502206446,2256.2879737834783,7.721476252425312,0,2009,,0,0,2006.0,1,2.0,1,1,1,100001,2008-12-31,EUR,11413.0,7610.0,941.0,2088.0,575.0,85.592,219.895,11413.0,7610.0,941.0,2088.0,575.0,34.26,7533.6026999999995,0.050381144309121176,0.12365308804204994,0.18294926837816525,9.3425083355536,8.927128652590183,69,M,FRA,FRA,87.9903,95.286,92.34336628675777,2443.3676879148325,12359.306855414743,8240.981790038219,1019.0228468365262,2261.12614685937,622.6760222433608,8158.2500215614655,7.801132566651869,9.422164649780157,9.00678496681674,2443.3676879148325,7.801132566651869,29.7329678459804,4.0,75.88505747126437,75.88505747126437,4.329219793758555,2008,9.422164649780157
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,28079.0,Gilles Pélisson,Chairman/CEO,2009-02-24,2010-12-01,2009-12-01,2009,USD,2528.0,0.7193041849671137,1818.4009795968634,7.505712811251818,0,2009,,0,0,2006.0,1,3.0,1,1,1,100001,2009-12-31,EUR,11746.0,6971.0,594.0,2475.0,-282.0,78.411,225.458,11746.0,6971.0,594.0,2475.0,-282.0,37.67,8493.00286,-0.02400817299506215,0.08521015636207144,0.21071002894602417,9.371268036082466,9.046997910527862,69,M,FRA,FRA,88.0822,95.286,92.43981277417458,1967.1188474160128,12706.646246347162,7541.123019179812,642.580271609928,2677.4177983747004,-305.06336126935975,9187.602835964135,7.584325237212515,9.449880462043163,9.12561033648856,1967.1188474160128,7.584325237212515,17.982604624177842,3.0,101.12,101.12,4.6163079303985475,2009,9.449880462043163
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,487504.0,Denis Hennequin,Chairman/CEO,2011-01-15,2013-04-23,2010-12-01,2010,USD,114.0,0.755260092804594,86.09965057972371,4.455505353117944,1,2011,2010.0,1,1,2006.0,1,4.0,1,0,1,100001,2010-12-31,EUR,8678.0,5948.0,446.0,1783.0,-414.0,65.17,226.794,8678.0,5948.0,446.0,1783.0,-414.0,33.71,7645.225740000001,-0.04770684489513713,0.07498318762609281,0.2054620880387186,9.068546366358296,8.941836645723171,68,M,FRA,FRA,89.6117,95.286,94.04498037487143,91.55156419462587,9227.499400189932,6324.633145002272,474.2411537779107,1895.901294139047,-440.21488265483197,8129.328869574399,4.516902356661354,9.129943369901707,9.00323364926658,135.79491947672608,4.911145802618615,29.455143619379168,3.0,2.923076923076923,2.923076923076923,1.072636802264849,2010,9.129943369901707
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,487504.0,Denis Hennequin,Chairman/CEO,2011-01-15,2013-04-23,2011-12-01,2011,USD,1031.0,0.7190779011082388,741.3693160425942,6.608498903351681,0,2011,,0,0,2006.0,1,5.0,1,0,1,100001,2011-12-31,EUR,8000.0,6100.0,530.0,1593.0,29.0,62.589,226.982,8000.0,6100.0,530.0,1593.0,29.0,19.695,4470.41049,0.003625,0.08688524590163935,0.199125,8.987196820661973,8.40523551560606,68,M,FRA,FRA,91.6658,95.286,96.20070104737317,770.6485586602051,8315.947714414755,6340.910132241251,550.9315360799775,1655.913088632838,30.145310464753482,4646.962487101406,6.6472324442999335,9.025930361610225,8.443969056554312,770.6485586602051,6.6472324442999335,53.21176468200967,3.0,13.932432432432432,13.932432432432432,2.63421939081279,2011,9.025930361610225
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,487504.0,Denis Hennequin,Chairman/CEO,2011-01-15,2013-04-23,2012-12-01,2012,USD,3099.0,0.7783240202715772,2412.0261388216177,7.788222394779076,0,2011,,0,0,2006.0,1,6.0,1,0,0,100001,2012-12-31,EUR,7560.0,5649.0,526.0,1552.0,80.0,52.062,226.73,7560.0,5649.0,526.0,1552.0,80.0,24.05,5452.8565,0.010582010582010581,0.0931138254558329,0.2052910052910053,8.930626469173578,8.60389487879032,68,M,FRA,FRA,93.7002,95.286,98.33574711919904,2452.8477277930747,7687.946877381265,5744.604750043223,534.9021240082732,1578.2663430814448,81.35393521038375,5545.141680156499,7.805004966421825,8.947409040816327,8.62067745043307,2452.8477277930747,7.805004966421825,53.70435739873883,3.0,44.91304347826087,44.91304347826087,3.804728253190489,2012,8.947409040816327
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,331870.0,Sébastien Bazin,Group Chairman/CEO,2013-08-27,,2013-12-01,2013,USD,484.0,0.7532858430351198,364.590348028998,5.898774389126731,1,2013,2013.0,2,1,2006.0,1,7.0,1,0,0,100001,2013-12-31,EUR,7060.0,5536.0,536.0,1718.0,125.0,49.119,227.486,7060.0,5536.0,536.0,1718.0,125.0,32.5,7393.295,0.017705382436260624,0.0968208092485549,0.243342776203966,8.862200330487287,8.90832878737159,64,M,FRA,FRA,94.627,95.286,99.30839787586844,367.1294229161984,7109.167151024549,5574.553732021516,539.7328035338751,1729.9644710283535,125.87052321219103,7444.783279296606,5.905714436885638,8.869140378246195,8.915268835130497,367.1294229161984,5.905714436885638,56.873081149151545,2.0,6.410596026490066,6.410596026490066,1.8579522504616526,2013,8.869140378246195
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,331870.0,Sébastien Bazin,Group Chairman/CEO,2013-08-27,,2014-12-01,2014,USD,1685.0,0.7540151071890304,1270.5154556135162,7.147177967671284,0,2013,,0,0,2006.0,1,8.0,1,0,0,100001,2014-12-31,EUR,8755.0,5454.0,602.0,2784.0,227.0,48.27,231.019,8755.0,5454.0,602.0,2784.0,227.0,37.03,8554.63357,0.025928041119360364,0.11037770443711038,0.3179897201599086,9.077380244719953,9.054228353147131,64,M,FRA,FRA,95.206,95.286,99.91604223075792,1271.5830483749921,8762.356679200891,5458.5829044387965,602.5058504716089,2786.3393483603977,227.19074428082266,8561.821884660842,7.14801789800645,9.078220175055119,9.055068283482298,1271.5830483749921,7.14801789800645,39.96280068101861,4.0,31.792452830188683,31.792452830188683,3.4592289292343406,2014,9.078220175055119
598.0,FR0000120404,ACCOR SA,France,Leisure & Hotels,331870.0,Sébastien Bazin,Group Chairman/CEO,2013-08-27,,2015-12-01,2015,USD,2425.0,0.9015155820388506,2186.175286444213,7.689908851452328,0,2013,,0,0,2006.0,1,9.0,1,0,0,100001,2015-12-31,EUR,8953.0,5581.0,665.0,2745.0,208.0,49.953,234.275,8953.0,5581.0,665.0,2745.0,208.0,40.045,9381.542375,0.023232436054953648,0.11915427342770113,0.30660113928292193,9.099743950634156,9.146499460785533,64,M,FRA,FRA,95.286,95.286,100.0,2186.175286444213,8953.0,5581.0,665.0,2745.0,208.0,9381.542375,7.689908851452328,9.099743950634156,9.146499460785533,2186.175286444213,7.689908851452328,53.18941934029219,4.0,41.101694915254235,41.101694915254235,3.716049359465864,2015,9.099743950634156
